2.66002669600,2.64469226600,1.26362101100,2.54339741700,Residual,12019999.9905,MLUPs,649.617540530
2.6635966819999997,2.632001216,1.2599484440000002,2.534162953,Residual,1999999.9999900002,MLUPs,648.746866099
2.645002324,2.6385586080000003,1.263448435,2.540664837,Residual,425925.925796,MLUPs,653.307554523
2.652004049,2.6439653990000003,1.263393532,2.54318993,Residual,126543.209847,MLUPs,651.582715589
2.648004344,2.637004311,1.261104705,2.542484289,Residual,51826.131686500004,MLUPs,652.566905306
2.671943476,2.651998772,1.2642096790000001,2.532681082,Residual,26702.135098299997,MLUPs,646.720267671
2.650840255,2.645994935,1.263522019,2.541684253,Residual,15893.9988843,MLUPs,651.868778868
2.65637633,2.640037209,1.2616699820000001,2.535694598,Residual,10378.2429902,MLUPs,650.51023851
2.653193389,2.629670205,1.2643375559999999,2.552658471,Residual,7222.2633036,MLUPs,651.2906323240001
3.3299547080000003,3.314795798,1.264001801,3.2277820860000004,Residual,5266.18987001,MLUPs,518.925976936
