22.0816957180,22.0816957180,21.7284802470,21.7284802470,Residual,12019999.9907,MLUPs,78.2548596841
22.075918850999997,22.075918850999997,21.730356589,21.730356589,Residual,1999999.99988,MLUPs,78.2753375596
22.07198219,22.07198219,21.726826771,21.726826771,Residual,425925.925769,MLUPs,78.2892984022
22.075340235,22.075340235,21.729253943000003,21.729253943000003,Residual,126543.20976199998,MLUPs,78.2773892318
22.07431196,22.07431196,21.728619769,21.728619769,Residual,51826.1316912,MLUPs,78.2810355825
22.074495186999997,22.074495186999997,21.72908805,21.72908805,Residual,26702.1350987,MLUPs,78.2803858191
22.071017357,22.071017357,21.725731015,21.725731015,Residual,15893.998892200003,MLUPs,78.2927208134
22.075421231999997,22.075421231999997,21.729431395,21.729431395,Residual,10378.2429895,MLUPs,78.277102024
22.072647789,22.072647789,21.726928785,21.726928785,Residual,7222.26329851,MLUPs,78.2869375944
22.07709407,22.07709407,21.731585212,21.731585212,Residual,5266.18987139,MLUPs,78.2711707674
